primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
2474,13257,4419
2438,13258,4420
2534,13259,4420
2532,13260,4420
532,13261,4421
520,13262,4421
519,13263,4421
532,13264,4422
533,13265,4422
520,13266,4422
533,13267,4423
11,13268,4423
520,13269,4423
13,13270,4424
521,13271,4424
534,13272,4424
2540,13273,4425
2652,13274,4425
2589,13275,4425
2589,13276,4426
2615,13277,4426
2540,13278,4426
2552,13279,4427
2608,13280,4427
2601,13281,4427
2595,13282,4428
2634,13283,4428
2621,13284,4428
2608,13285,4429
2622,13286,4429
2601,13287,4429
2592,13288,4430
2635,13289,4430
2593,13290,4430
317,13291,4431
2590,13292,4431
2552,13293,4431
2557,13294,4432
2558,13295,4432
2551,13296,4432
2591,13297,4433
2660,13298,4433
2548,13299,4433
2602,13300,4434
2635,13301,4434
2592,13302,4434
2550,13303,4435
2607,13304,4435
2603,13305,4435
2621,13306,4436
2634,13307,4436
2610,13308,4436
2611,13309,4437
2652,13310,4437
2540,13311,4437
2594,13312,4438
2596,13313,4438
2595,13314,4438
2574,13315,4439
2590,13316,4439
2564,13317,4439
2596,13318,4440
2634,13319,4440
2595,13320,4440
2540,13321,4441
2615,13322,4441
2609,13323,4441
2590,13324,4442
2608,13325,4442
2552,13326,4442
561,13327,4443
2560,13328,4443
560,13329,4443
2548,13330,4444
2660,13331,4444
563,13332,4444
2597,13333,4445
2625,13334,4445
2560,13335,4445
539,13336,4446
2557,13337,4446
2551,13338,4446
2585,13339,4447
2600,13340,4447
2588,13341,4447
2560,13342,4448
2624,13343,4448
2597,13344,4448
2585,13345,4449
2588,13346,4449
2551,13347,4449
2555,13348,4450
2594,13349,4450
322,13350,4450
2600,13351,4451
2646,13352,4451
2546,13353,4451
2560,13354,4452
2650,13355,4452
560,13356,4452
2603,13357,4453
2607,13358,4453
2584,13359,4453
566,13360,4454
2581,13361,4454
565,13362,4454
2555,13363,4455
2596,13364,4455
2594,13365,4455
2604,13366,4456
2641,13367,4456
2543,13368,4456
2553,13369,4457
2651,13370,4457
2644,13371,4457
2543,13372,4458
2639,13373,4458
2604,13374,4458
2548,13375,4459
2637,13376,4459
2591,13377,4459
2644,13378,4460
2651,13379,4460
2616,13380,4460
540,13381,4461
2645,13382,4461
2633,13383,4461
566,13384,4462
2619,13385,4462
2581,13386,4462
2593,13387,4463
2635,13388,4463
2578,13389,4463
2562,13390,4464
2563,13391,4464
2542,13392,4464
2574,13393,4465
2608,13394,4465
2590,13395,4465
556,13396,4466
2628,13397,4466
2617,13398,4466
2593,13399,4467
2636,13400,4467
2541,13401,4467
2578,13402,4468
2638,13403,4468
2593,13404,4468
540,13405,4469
2633,13406,4469
2557,13407,4469
2593,13408,4470
2638,13409,4470
2636,13410,4470
2621,13411,4471
2655,13412,4471
2595,13413,4471
2609,13414,4472
2615,13415,4472
2610,13416,4472
565,13417,4473
2581,13418,4473
2561,13419,4473
2564,13420,4474
2590,13421,4474
2542,13422,4474
2617,13423,4475
2628,13424,4475
2555,13425,4475
2588,13426,4476
2657,13427,4476
537,13428,4476
546,13429,4477
2653,13430,4477
567,13431,4477
2549,13432,4478
2634,13433,4478
2631,13434,4478
319,13435,4479
2562,13436,4479
2542,13437,4479
2546,13438,4480
2640,13439,4480
2600,13440,4480
556,13441,4481
2632,13442,4481
2627,13443,4481
2544,13444,4482
2606,13445,4482
2562,13446,4482
2544,13447,4483
2562,13448,4483
320,13449,4483
2539,13450,4484
2607,13451,4484
573,13452,4484
2598,13453,4485
2618,13454,4485
570,13455,4485
2585,13456,4486
2646,13457,4486
2600,13458,4486
2595,13459,4487
2606,13460,4487
2544,13461,4487
535,13462,4488
2632,13463,4488
534,13464,4488
2556,13465,4489
2630,13466,4489
2604,13467,4489
318,13468,4490
2590,13469,4490
317,13470,4490
538,13471,4491
2588,13472,4491
537,13473,4491
565,13474,4492
2561,13475,4492
564,13476,4492
2629,13477,4493
2630,13478,4493
2556,13479,4493
2627,13480,4494
2632,13481,4494
535,13482,4494
542,13483,4495
2597,13484,4495
541,13485,4495
537,13486,4496
2657,13487,4496
2599,13488,4496
557,13489,4497
2632,13490,4497
556,13491,4497
322,13492,4498
2594,13493,4498
321,13494,4498
572,13495,4499
2607,13496,4499
2550,13497,4499
2592,13498,4500
2593,13499,4500
2541,13500,4500
2595,13501,4501
2655,13502,4501
2606,13503,4501
2598,13504,4502
2629,13505,4502
2618,13506,4502
2558,13507,4503
2585,13508,4503
2551,13509,4503
2598,13510,4504
2630,13511,4504
2629,13512,4504
2557,13513,4505
2591,13514,4505
2558,13515,4505
2604,13516,4506
2630,13517,4506
2603,13518,4506
2539,13519,4507
2649,13520,4507
2607,13521,4507
2631,13522,4508
2634,13523,4508
2596,13524,4508
574,13525,4509
2659,13526,4509
2579,13527,4509
575,13528,4510
2659,13529,4510
574,13530,4510
576,13531,4511
2592,13532,4511
2541,13533,4511
571,13534,4512
2598,13535,4512
570,13536,4512
19,13537,4513
569,13538,4513
545,13539,4513
557,13540,4514
324,13541,4514
13,13542,4514
2563,13543,4515
2564,13544,4515
2542,13545,4515
555,13546,4516
2628,13547,4516
556,13548,4516
544,13549,4517
2601,13550,4517
543,13551,4517
559,13552,4518
2602,13553,4518
558,13554,4518
2597,13555,4519
2624,13556,4519
541,13557,4519
562,13558,4520
2633,13559,4520
2559,13560,4520
2641,13561,4521
2652,13562,4521
2543,13563,4521
2610,13564,4522
2634,13565,4522
2549,13566,4522
2543,13567,4523
2652,13568,4523
2611,13569,4523
2558,13570,4524
2586,13571,4524
2585,13572,4524
2580,13573,4525
2605,13574,4525
2568,13575,4525
2599,13576,4526
2627,13577,4526
536,13578,4526
543,13579,4527
2601,13580,4527
2545,13581,4527
2546,13582,4528
2646,13583,4528
2612,13584,4528
2613,13585,4529
2649,13586,4529
2643,13587,4529
556,13588,4530
2627,13589,4530
555,13590,4530
2563,13591,4531
2565,13592,4531
2564,13593,4531
2545,13594,4532
2597,13595,4532
542,13596,4532
2547,13597,4533
2602,13598,4533
559,13599,4533
539,13600,4534
2551,13601,4534
538,13602,4534
543,13603,4535
2545,13604,4535
542,13605,4535
564,13606,4536
2548,13607,4536
563,13608,4536
537,13609,4537
2599,13610,4537
536,13611,4537
2551,13612,4538
2588,13613,4538
538,13614,4538
323,13615,4539
2617,13616,4539
2555,13617,4539
560,13618,4540
2547,13619,4540
559,13620,4540
564,13621,4541
2561,13622,4541
2548,13623,4541
2584,13624,4542
2613,13625,4542
2572,13626,4542
547,13627,4543
2556,13628,4543
548,13629,4543
2565,13630,4544
2567,13631,4544
2564,13632,4544
540,13633,4545
2557,13634,4545
539,13635,4545
553,13636,4546
2549,13637,4546
554,13638,4546
551,13639,4547
2540,13640,4547
552,13641,4547
549,13642,4548
2543,13643,4548
550,13644,4548
2563,13645,4549
2566,13646,4549
2565,13647,4549
2583,13648,4550
2584,13649,4550
2572,13650,4550
2570,13651,4551
2580,13652,4551
2568,13653,4551
2567,13654,4552
2577,13655,4552
2575,13656,4552
576,13657,4553
2541,13658,4553
575,13659,4553
319,13660,4554
2542,13661,4554
318,13662,4554
562,13663,4555
2559,13664,4555
561,13665,4555
574,13666,4556
2539,13667,4556
573,13668,4556
2566,13669,4557
2568,13670,4557
2565,13671,4557
574,13672,4558
2579,13673,4558
2539,13674,4558
321,13675,4559
2544,13676,4559
320,13677,4559
320,13678,4560
2562,13679,4560
319,13680,4560
2569,13681,4561
2570,13682,4561
2568,13683,4561
572,13684,4562
2550,13685,4562
571,13686,4562
2540,13687,4563
2609,13688,4563
552,13689,4563
2571,13690,4564
2572,13691,4564
2570,13692,4564
2559,13693,4565
2560,13694,4565
561,13695,4565
551,13696,4566
2611,13697,4566
2540,13698,4566
2582,13699,4567
2583,13700,4567
2572,13701,4567
2566,13702,4568
2569,13703,4568
2568,13704,4568
2566,13705,4569
2573,13706,4569
2569,13707,4569
323,13708,4570
2555,13709,4570
322,13710,4570
2569,13711,4571
2571,13712,4571
2570,13713,4571
2567,13714,4572
2605,13715,4572
2577,13716,4572
2572,13717,4573
2613,13718,4573
2570,13719,4573
2571,13720,4574
2589,13721,4574
2582,13722,4574
2571,13723,4575
2582,13724,4575
2572,13725,4575
552,13726,4576
2546,13727,4576
551,13728,4576
321,13729,4577
2594,13730,4577
2544,13731,4577
2571,13732,4578
2614,13733,4578
2589,13734,4578
2594,13735,4579
2595,13736,4579
2544,13737,4579
2550,13738,4580
2598,13739,4580
571,13740,4580
2542,13741,4581
2590,13742,4581
318,13743,4581
550,13744,4582
2553,13745,4582
549,13746,4582
573,13747,4583
2607,13748,4583
572,13749,4583
551,13750,4584
2612,13751,4584
550,13752,4584
2567,13753,4585
2574,13754,4585
2564,13755,4585
2612,13756,4586
2651,13757,4586
2553,13758,4586
2576,13759,4587
2608,13760,4587
2574,13761,4587
317,13762,4588
2552,13763,4588
316,13764,4588
2646,13765,4589
2651,13766,4589
2612,13767,4589
552,13768,4590
2609,13769,4590
553,13770,4590
550,13771,4591
2611,13772,4591
551,13773,4591
2583,13774,4592
2603,13775,4592
2584,13776,4592
2567,13777,4593
2575,13778,4593
2574,13779,4593
554,13780,4594
2554,13781,4594
553,13782,4594
2609,13783,4595
2610,13784,4595
2549,13785,4595
2583,13786,4596
2604,13787,4596
2603,13788,4596
553,13789,4597
2609,13790,4597
2549,13791,4597
2543,13792,4598
2611,13793,4598
550,13794,4598
2570,13795,4599
2613,13796,4599
2580,13797,4599
2575,13798,4600
2576,13799,4600
2574,13800,4600
577,13801,4601
2592,13802,4601
576,13803,4601
2575,13804,4602
2578,13805,4602
2576,13806,4602
2546,13807,4603
2612,13808,4603
551,13809,4603
550,13810,4604
2612,13811,4604
2553,13812,4604
2568,13813,4605
2605,13814,4605
2565,13815,4605
2578,13816,4606
2587,13817,4606
2576,13818,4606
2586,13819,4607
2637,13820,4607
2616,13821,4607
2576,13822,4608
2622,13823,4608
2608,13824,4608
2580,13825,4609
2626,13826,4609
2605,13827,4609
2581,13828,4610
2644,13829,4610
2561,13830,4610
562,13831,4611
2660,13832,4611
2633,13833,4611
2569,13834,4612
2614,13835,4612
2571,13836,4612
2643,13837,4613
2649,13838,4613
2539,13839,4613
567,13840,4614
2653,13841,4614
566,13842,4614
2573,13843,4615
2614,13844,4615
2569,13845,4615
2565,13846,4616
2605,13847,4616
2567,13848,4616
545,13849,4617
2618,13850,4617
546,13851,4617
556,13852,4618
2617,13853,4618
557,13854,4618
2554,13855,4619
2642,13856,4619
2599,13857,4619
2614,13858,4620
2615,13859,4620
2589,13860,4620
2615,13861,4621
2621,13862,4621
2610,13863,4621
324,13864,4622
2617,13865,4622
323,13866,4622
570,13867,4623
2618,13868,4623
569,13869,4623
2604,13870,4624
2639,13871,4624
2556,13872,4624
549,13873,4625
2623,13874,4625
548,13875,4625
566,13876,4626
2653,13877,4626
2619,13878,4626
547,13879,4627
2629,13880,4627
2556,13881,4627
554,13882,4628
2631,13883,4628
555,13884,4628
2555,13885,4629
2628,13886,4629
2596,13887,4629
569,13888,4630
2618,13889,4630
545,13890,4630
557,13891,4631
2617,13892,4631
324,13893,4631
2561,13894,4632
2616,13895,4632
2548,13896,4632
2614,13897,4633
2621,13898,4633
2615,13899,4633
2578,13900,4634
2635,13901,4634
2620,13902,4634
2600,13903,4635
2640,13904,4635
2554,13905,4635
2601,13906,4636
2622,13907,4636
2545,13908,4636
2547,13909,4637
2635,13910,4637
2602,13911,4637
316,13912,4638
2647,13913,4638
14,13914,4638
2573,13915,4639
2658,13916,4639
2606,13917,4639
2573,13918,4640
2621,13919,4640
2614,13920,4640
20,13921,4641
2648,13922,4641
577,13923,4641
14,13924,4642
2647,13925,4642
544,13926,4642
2616,13927,4643
2637,13928,4643
2548,13929,4643
2566,13930,4644
2658,13931,4644
2573,13932,4644
558,13933,4645
2648,13934,4645
20,13935,4645
2620,13936,4646
2625,13937,4646
2587,13938,4646
2579,13939,4647
2636,13940,4647
2626,13941,4647
2575,13942,4648
2638,13943,4648
2578,13944,4648
2587,13945,4649
2622,13946,4649
2576,13947,4649
2553,13948,4650
2623,13949,4650
549,13950,4650
2559,13951,4651
2624,13952,4651
2560,13953,4651
2578,13954,4652
2620,13955,4652
2587,13956,4652
2556,13957,4653
2639,13958,4653
548,13959,4653
549,13960,4654
2639,13961,4654
2543,13962,4654
548,13963,4655
2654,13964,4655
547,13965,4655
2554,13966,4656
2657,13967,4656
2600,13968,4656
2618,13969,4657
2629,13970,4657
546,13971,4657
536,13972,4658
2627,13973,4658
535,13974,4658
541,13975,4659
2645,13976,4659
540,13977,4659
552,13978,4660
2640,13979,4660
2546,13980,4660
2599,13981,4661
2642,13982,4661
2627,13983,4661
2601,13984,4662
2647,13985,4662
2552,13986,4662
2613,13987,4663
2643,13988,4663
2580,13989,4663
2623,13990,4664
2644,13991,4664
2581,13992,4664
2554,13993,4665
2640,13994,4665
553,13995,4665
2605,13996,4666
2626,13997,4666
2577,13998,4666
546,13999,4667
2629,14000,4667
547,14001,4667
2583,14002,4668
2641,14003,4668
2604,14004,4668
547,14005,4669
2654,14006,4669
2619,14007,4669
2557,14008,4670
2633,14009,4670
2591,14010,4670
2587,14011,4671
2656,14012,4671
2622,14013,4671
554,14014,4672
2642,14015,4672
2554,14016,4672
2620,14017,4673
2635,14018,4673
2547,14019,4673
560,14020,4674
2650,14021,4674
2547,14022,4674
2622,14023,4675
2656,14024,4675
2545,14025,4675
2636,14026,4676
2638,14027,4676
2577,14028,4676
544,14029,4677
2647,14030,4677
2601,14031,4677
2562,14032,4678
2658,14033,4678
2563,14034,4678
2592,14035,4679
2648,14036,4679
2602,14037,4679
555,14038,4680
2631,14039,4680
2628,14040,4680
2602,14041,4681
2648,14042,4681
558,14043,4681
2549,14044,4682
2631,14045,4682
554,14046,4682
2603,14047,4683
2630,14048,4683
2550,14049,4683
2600,14050,4684
2657,14051,4684
2588,14052,4684
2599,14053,4685
2657,14054,4685
2554,14055,4685
547,14056,4686
2653,14057,4686
546,14058,4686
2591,14059,4687
2637,14060,4687
2558,14061,4687
534,14062,4688
2632,14063,4688
557,14064,4688
2580,14065,4689
2643,14066,4689
2626,14067,4689
2550,14068,4690
2630,14069,4690
2598,14070,4690
2558,14071,4691
2637,14072,4691
2586,14073,4691
2619,14074,4692
2653,14075,4692
547,14076,4692
2624,14077,4693
2645,14078,4693
541,14079,4693
2606,14080,4694
2658,14081,4694
2562,14082,4694
2547,14083,4695
2650,14084,4695
2620,14085,4695
2620,14086,4696
2650,14087,4696
2625,14088,4696
2577,14089,4697
2638,14090,4697
2575,14091,4697
548,14092,4698
2639,14093,4698
549,14094,4698
2606,14095,4699
2655,14096,4699
2573,14097,4699
2579,14098,4700
2659,14099,4700
2636,14100,4700
553,14101,4701
2640,14102,4701
552,14103,4701
2607,14104,4702
2649,14105,4702
2584,14106,4702
2626,14107,4703
2643,14108,4703
2579,14109,4703
2561,14110,4704
2644,14111,4704
2616,14112,4704
2628,14113,4705
2631,14114,4705
2596,14115,4705
555,14116,4706
2642,14117,4706
554,14118,4706
2626,14119,4707
2636,14120,4707
2577,14121,4707
2582,14122,4708
2641,14123,4708
2583,14124,4708
2625,14125,4709
2656,14126,4709
2587,14127,4709
2627,14128,4710
2642,14129,4710
555,14130,4710
2586,14131,4711
2646,14132,4711
2585,14133,4711
2579,14134,4712
2643,14135,4712
2539,14136,4712
2584,14137,4713
2649,14138,4713
2613,14139,4713
2552,14140,4714
2647,14141,4714
316,14142,4714
2616,14143,4715
2651,14144,4715
2586,14145,4715
2582,14146,4716
2652,14147,4716
2641,14148,4716
577,14149,4717
2648,14150,4717
2592,14151,4717
2633,14152,4718
2660,14153,4718
2591,14154,4718
2545,14155,4719
2656,14156,4719
2597,14157,4719
2589,14158,4720
2652,14159,4720
2582,14160,4720
2563,14161,4721
2658,14162,4721
2566,14163,4721
2573,14164,4722
2655,14165,4722
2621,14166,4722
2541,14167,4723
2659,14168,4723
575,14169,4723
563,14170,4724
2660,14171,4724
562,14172,4724
2553,14173,4725
2644,14174,4725
2623,14175,4725
2623,14176,4726
2654,14177,4726
548,14178,4726
2559,14179,4727
2645,14180,4727
2624,14181,4727
2597,14182,4728
2656,14183,4728
2625,14184,4728
2625,14185,4729
2650,14186,4729
2560,14187,4729
2619,14188,4730
2654,14189,4730
2581,14190,4730
2586,14191,4731
2651,14192,4731
2646,14193,4731
2633,14194,4732
2645,14195,4732
2559,14196,4732
2581,14197,4733
2654,14198,4733
2623,14199,4733
2636,14200,4734
2659,14201,4734
2541,14202,4734
557,14203,4735
13,14204,4735
534,14205,4735
546,14206,4736
567,14207,4736
568,14208,4736
19,14209,4737
545,14210,4737
568,14211,4737
568,14212,4738
545,14213,4738
546,14214,4738
2672,14215,4739
2708,14216,4739
581,14217,4739
2690,14218,4740
2711,14219,4740
2709,14220,4740
2672,14221,4741
2712,14222,4741
2708,14223,4741
2679,14224,4742
2742,14225,4742
2710,14226,4742
2717,14227,4743
2747,14228,4743
2667,14229,4743
2719,14230,4744
2726,14231,4744
2676,14232,4744
2709,14233,4745
2759,14234,4745
2690,14235,4745
2747,14236,4746
2773,14237,4746
2667,14238,4746
2715,14239,4747
2732,14240,4747
2716,14241,4747
2710,14242,4748
2733,14243,4748
2679,14244,4748
589,14245,4749
2763,14246,4749
2682,14247,4749
2676,14248,4750
2762,14249,4750
2719,14250,4750
2679,14251,4751
2733,14252,4751
351,14253,4751
589,14254,4752
2682,14255,4752
590,14256,4752
2732,14257,4753
2743,14258,4753
2716,14259,4753
592,14260,4754
2710,14261,4754
2670,14262,4754
352,14263,4755
2679,14264,4755
351,14265,4755
2708,14266,4756
2720,14267,4756
2661,14268,4756
340,14269,4757
2715,14270,4757
2677,14271,4757
594,14272,4758
2705,14273,4758
595,14274,4758
2715,14275,4759
2716,14276,4759
2677,14277,4759
2664,14278,4760
2727,14279,4760
2686,14280,4760
2673,14281,4761
2719,14282,4761
2707,14283,4761
2724,14284,4762
2739,14285,4762
2678,14286,4762
2710,14287,4763
2742,14288,4763
2670,14289,4763
2665,14290,4764
2723,14291,4764
2722,14292,4764
2747,14293,4765
2778,14294,4765
2682,14295,4765
2662,14296,4766
2734,14297,4766
2721,14298,4766
2713,14299,4767
2771,14300,4767
2675,14301,4767
2728,14302,4768
2773,14303,4768
2729,14304,4768
2705,14305,4769
2744,14306,4769
595,14307,4769
2717,14308,4770
2778,14309,4770
2747,14310,4770
2729,14311,4771
2768,14312,4771
2728,14313,4771
2740,14314,4772
2752,14315,4772
599,14316,4772
2661,14317,4773
2720,14318,4773
2709,14319,4773
2680,14320,4774
2742,14321,4774
2679,14322,4774
2668,14323,4775
2736,14324,4775
2730,14325,4775
2748,14326,4776
2750,14327,4776
2711,14328,4776
2686,14329,4777
2727,14330,4777
2698,14331,4777
2700,14332,4778
2750,14333,4778
2748,14334,4778
2683,14335,4779
2705,14336,4779
594,14337,4779
2675,14338,4780
2767,14339,4780
2713,14340,4780
2714,14341,4781
2758,14342,4781
2725,14343,4781
2677,14344,4782
2752,14345,4782
2740,14346,4782
596,14347,4783
2774,14348,4783
609,14349,4783
583,14350,4784
2706,14351,4784
584,14352,4784
2724,14353,4785
2764,14354,4785
2739,14355,4785
2732,14356,4786
2760,14357,4786
2703,14358,4786
2749,14359,4787
2756,14360,4787
599,14361,4787
2736,14362,4788
2771,14363,4788
2730,14364,4788
2665,14365,4789
2751,14366,4789
2723,14367,4789
581,14368,4790
2708,14369,4790
582,14370,4790
2731,14371,4791
2758,14372,4791
2714,14373,4791
353,14374,4792
2719,14375,4792
2673,14376,4792
2728,14377,4793
2768,14378,4793
2674,14379,4793
357,14380,4794
2756,14381,4794
356,14382,4794
2722,14383,4795
2724,14384,4795
2665,14385,4795
593,14386,4796
2683,14387,4796
594,14388,4796
344,14389,4797
2727,14390,4797
2664,14391,4797
2667,14392,4798
2773,14393,4798
2728,14394,4798
2671,14395,4799
2755,14396,4799
2743,14397,4799
2706,14398,4800
2776,14399,4800
584,14400,4800
2690,14401,4801
2748,14402,4801
2711,14403,4801
356,14404,4802
2756,14405,4802
2749,14406,4802
2704,14407,4803
2732,14408,4803
2703,14409,4803
349,14410,4804
2717,14411,4804
2667,14412,4804
599,14413,4805
2756,14414,4805
598,14415,4805
341,14416,4806
2715,14417,4806
340,14418,4806
2701,14419,4807
2731,14420,4807
2700,14421,4807
2721,14422,4808
2770,14423,4808
2662,14424,4808
2670,14425,4809
2765,14426,4809
2713,14427,4809
354,14428,4810
2726,14429,4810
2719,14430,4810
2666,14431,4811
2760,14432,4811
2732,14433,4811
2708,14434,4812
2777,14435,4812
2720,14436,4812
2743,14437,4813
2755,14438,4813
2716,14439,4813
2669,14440,4814
2763,14441,4814
589,14442,4814
2742,14443,4815
2765,14444,4815
2670,14445,4815
2674,14446,4816
2727,14447,4816
345,14448,4816
585,14449,4817
2714,14450,4817
586,14451,4817
2678,14452,4818
2772,14453,4818
2724,14454,4818
586,14455,4819
2761,14456,4819
22,14457,4819
610,14458,4820
578,14459,4820
21,14460,4820
8,14461,4821
338,14462,4821
598,14463,4821
580,14464,4822
2718,14465,4822
2672,14466,4822
22,14467,4823
2761,14468,4823
587,14469,4823
2675,14470,4824
2771,14471,4824
2736,14472,4824
2719,14473,4825
2762,14474,4825
2707,14475,4825
2684,14476,4826
2780,14477,4826
343,14478,4826
2718,14479,4827
2781,14480,4827
2672,14481,4827
599,14482,4828
2752,14483,4828
600,14484,4828
343,14485,4829
2780,14486,4829
342,14487,4829
348,14488,4830
2728,14489,4830
347,14490,4830
587,14491,4831
2725,14492,4831
588,14493,4831
2682,14494,4832
2763,14495,4832
2747,14496,4832
2672,14497,4833
2739,14498,4833
2712,14499,4833
2712,14500,4834
2764,14501,4834
2697,14502,4834
2685,14503,4835
2735,14504,4835
2684,14505,4835
355,14506,4836
2749,14507,4836
2726,14508,4836
2697,14509,4837
2777,14510,4837
2712,14511,4837
2667,14512,4838
2728,14513,4838
348,14514,4838
600,14515,4839
2749,14516,4839
599,14517,4839
588,14518,4840
2725,14519,4840
2669,14520,4840
2670,14521,4841
2713,14522,4841
2683,14523,4841
353,14524,4842
2673,14525,4842
352,14526,4842
349,14527,4843
2667,14528,4843
348,14529,4843
350,14530,4844
2717,14531,4844
349,14532,4844
2673,14533,4845
2679,14534,4845
352,14535,4845
592,14536,4846
2670,14537,4846
593,14538,4846
2731,14539,4847
2750,14540,4847
2700,14541,4847
354,14542,4848
2719,14543,4848
353,14544,4848
355,14545,4849
2726,14546,4849
354,14547,4849
579,14548,4850
2741,14549,4850
2718,14550,4850
2677,14551,4851
2740,14552,4851
339,14553,4851
2707,14554,4852
2730,14555,4852
2680,14556,4852
2699,14557,4853
2729,14558,4853
2702,14559,4853
2739,14560,4854
2764,14561,4854
2712,14562,4854
588,14563,4855
2669,14564,4855
589,14565,4855
2673,14566,4856
2707,14567,4856
2680,14568,4856
2670,14569,4857
2683,14570,4857
593,14571,4857
2673,14572,4858
2680,14573,4858
2679,14574,4858
607,14575,4859
2678,14576,4859
608,14577,4859
2694,14578,4860
2720,14579,4860
2697,14580,4860
601,14581,4861
2671,14582,4861
602,14583,4861
603,14584,4862
2662,14585,4862
604,14586,4862
605,14587,4863
2665,14588,4863
606,14589,4863
2687,14590,4864
2688,14591,4864
2685,14592,4864
591,14593,4865
2710,14594,4865
592,14595,4865
584,14596,4866
2663,14597,4866
585,14598,4866
2741,14599,4867
2753,14600,4867
2718,14601,4867
2687,14602,4868
2690,14603,4868
2688,14604,4868
2695,14605,4869
2703,14606,4869
2692,14607,4869
344,14608,4870
2664,14609,4870
343,14610,4870
590,14611,4871
2681,14612,4871
591,14613,4871
582,14614,4872
2661,14615,4872
583,14616,4872
2690,14617,4873
2691,14618,4873
2688,14619,4873
2664,14620,4874
2685,14621,4874
2684,14622,4874
342,14623,4875
2666,14624,4875
341,14625,4875
2694,14626,4876
2697,14627,4876
2696,14628,4876
2664,14629,4877
2684,14630,4877
343,14631,4877
2661,14632,4878
2706,14633,4878
583,14634,4878
2723,14635,4879
2738,14636,4879
2696,14637,4879
2661,14638,4880
2709,14639,4880
2706,14640,4880
2699,14641,4881
2700,14642,4881
2689,14643,4881
2691,14644,4882
2694,14645,4882
2693,14646,4882
2691,14647,4883
2692,14648,4883
2688,14649,4883
580,14650,4884
2672,14651,4884
581,14652,4884
2672,14653,4885
2781,14654,4885
2739,14655,4885
603,14656,4886
2734,14657,4886
2662,14658,4886
590,14659,4887
2682,14660,4887
2681,14661,4887
2695,14662,4888
2704,14663,4888
2703,14664,4888
582,14665,4889
2708,14666,4889
2661,14667,4889
579,14668,4890
2718,14669,4890
580,14670,4890
2694,14671,4891
2696,14672,4891
2693,14673,4891
2697,14674,4892
2722,14675,4892
2696,14676,4892
340,14677,4893
2677,14678,4893
339,14679,4893
2725,14680,4894
2758,14681,4894
2669,14682,4894
2693,14683,4895
2695,14684,4895
2692,14685,4895
345,14686,4896
2727,14687,4896
344,14688,4896
2722,14689,4897
2723,14690,4897
2696,14691,4897
2709,14692,4898
2711,14693,4898
2706,14694,4898
2691,14695,4899
2693,14696,4899
2692,14697,4899
2695,14698,4900
2721,14699,4900
2704,14700,4900
604,14701,4901
2668,14702,4901
603,14703,4901
2666,14704,4902
2715,14705,4902
341,14706,4902
606,14707,4903
2675,14708,4903
605,14709,4903
605,14710,4904
2736,14711,4904
604,14712,4904
2686,14713,4905
2687,14714,4905
2685,14715,4905
2664,14716,4906
2686,14717,4906
2685,14718,4906
2699,14719,4907
2701,14720,4907
2700,14721,4907
346,14722,4908
2674,14723,4908
345,14724,4908
603,14725,4909
2737,14726,4909
602,14727,4909
602,14728,4910
2734,14729,4910
603,14730,4910
2688,14731,4911
2735,14732,4911
2685,14733,4911
602,14734,4912
2676,14735,4912
601,14736,4912
2686,14737,4913
2698,14738,4913
2689,14739,4913
2686,14740,4914
2689,14741,4914
2687,14742,4914
2666,14743,4915
2732,14744,4915
2715,14745,4915
2698,14746,4916
2729,14747,4916
2699,14748,4916
2698,14749,4917
2699,14750,4917
2689,14751,4917
2671,14752,4918
2734,14753,4918
602,14754,4918
2699,14755,4919
2702,14756,4919
2701,14757,4919
2663,14758,4920
2731,14759,4920
2714,14760,4920
2663,14761,4921
2714,14762,4921
585,14763,4921
604,14764,4922
2736,14765,4922
2668,14766,4922
2675,14767,4923
2736,14768,4923
605,14769,4923
2668,14770,4924
2737,14771,4924
603,14772,4924
2703,14773,4925
2735,14774,4925
2692,14775,4925
602,14776,4926
2737,14777,4926
2676,14778,4926
2720,14779,4927
2759,14780,4927
2709,14781,4927
2683,14782,4928
2767,14783,4928
2705,14784,4928
2700,14785,4929
2748,14786,4929
2689,14787,4929
2669,14788,4930
2758,14789,4930
2746,14790,4930
350,14791,4931
2778,14792,4931
2717,14793,4931
2692,14794,4932
2735,14795,4932
2688,14796,4932
595,14797,4933
2774,14798,4933
596,14799,4933
2687,14800,4934
2748,14801,4934
2690,14802,4934
2696,14803,4935
2738,14804,4935
2693,14805,4935
2695,14806,4936
2738,14807,4936
2721,14808,4936
609,14809,4937
2741,14810,4937
610,14811,4937
598,14812,4938
2740,14813,4938
599,14814,4938
2726,14815,4939
2766,14816,4939
2676,14817,4939
2734,14818,4940
2757,14819,4940
2721,14820,4940
2674,14821,4941
2768,14822,4941
2727,14823,4941
339,14824,4942
2740,14825,4942
338,14826,4942
578,14827,4943
2741,14828,4943
579,14829,4943
607,14830,4944
2745,14831,4944
606,14832,4944
2662,14833,4945
2751,14834,4945
604,14835,4945
605,14836,4946
2751,14837,4946
2665,14838,4946
2735,14839,4947
2760,14840,4947
2684,14841,4947
2744,14842,4948
2774,14843,4948
595,14844,4948
2733,14845,4949
2754,14846,4949
351,14847,4949
600,14848,4950
2755,14849,4950
601,14850,4950
